LAT_ZONA,LON_ZONA,cantidad_siniestros,criticidad_total,criticidad_promedio,localidad_predominante,barrio_predominante,via_predominante,clase_predominante,gravedad_predominante,criticidad_2016,criticidad_2017,criticidad_2018,criticidad_2019,anios_activos,tipo_hotspot,prioridad_intervencion,siniestros_solo_danos,siniestros_con_heridos,siniestros_con_muertos,criticidad_fatalidad_alta,rank_base,rank_fatalidad_alta,variacion_ranking_fatalidad,score_volumen,score_criticidad_total,score_severidad_promedio,score_persistencia,score_fatalidad,IPI,rank_IPI,prioridad_IPI,rank_criticidad_total,rank_volumen,rank_muertes,familia_analitica
4.601,-74.082,48,100,2.0833333333333335,SANTA FE,SANTA INES,AVENIDA CARACAS,CHOQUE,SOLO DANOS,26.0,30.0,28.0,16.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,24,22,2,184,821.0,639.0,182.0,0.9338879159369528,0.9512842965557502,0.7106830122591944,1.0,0.9427904261529481,90.77291301809692,203,Prioridad 3 - Monitoreo y gestión preventiva,826,1104,405,Hotspot preventivo prioritario
4.634,-74.164,44,104,2.3636363636363638,KENNEDY,PATIO BONITO II,AVENIDA CIUDAD DE CALI,CHOQUE,CON HERIDOS,46.0,14.0,32.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,26,2,196,754.0,572.0,182.0,0.9251313485113836,0.9551079976649154,0.792790426152948,1.0,0.9427904261529481,92.31640396964391,99,Prioridad 2 - Auditoría de seguridad vial,755,1246,345,Hotspot preventivo prioritario
4.614,-74.168,44,104,2.3636363636363638,KENNEDY,PASTRANA,AVENIDA PRIMERO DE MAYO,CHOQUE,CON HERIDOS,24.0,26.0,44.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,26,2,196,754.0,572.0,182.0,0.9251313485113836,0.9551079976649154,0.792790426152948,1.0,0.9427904261529481,92.31640396964391,98,Prioridad 2 - Auditoría de seguridad vial,754,1245,344,Hotspot preventivo prioritario
4.606,-74.131,48,100,2.0833333333333335,PUENTE ARANDA,TEJAR,AVENIDA DEL CONGRESO EUCARISTICO,CHOQUE,SOLO DANOS,26.0,16.0,38.0,20.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,24,22,2,184,821.0,639.0,182.0,0.9338879159369528,0.9512842965557502,0.7106830122591944,1.0,0.9427904261529481,90.77291301809692,204,Prioridad 3 - Monitoreo y gestión preventiva,827,1105,406,Hotspot preventivo prioritario
4.594,-74.135,46,102,2.217391304347826,TUNJUELITO,VENECIA,AVENIDA CIUDAD DE QUITO,CHOQUE,CON HERIDOS,10.0,18.0,32.0,42.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,20,24,2,190,787.0,608.0,179.0,0.9296555750145943,0.9531523642732049,0.7444833625218914,1.0,0.9427904261529481,91.40163455925277,155,Prioridad 2 - Auditoría de seguridad vial,789,1173,382,Hotspot preventivo prioritario
4.608,-74.185,44,108,2.4545454545454546,BOSA,JIMENEZ DE QUESADA II SECTOR,SIN_NMG,CHOQUE,CON HERIDOS,30.0,32.0,14.0,32.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,28,2,204,708.0,531.0,177.0,0.9251313485113836,0.9580852305896089,0.801517805020432,1.0,0.9427904261529481,92.55049620548746,80,Prioridad 2 - Auditoría de seguridad vial,708,1244,329,Hotspot preventivo prioritario
4.612,-74.093,70,134,1.9142857142857144,PUENTE ARANDA,PENSILVANIA,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,20.0,14.0,40.0,60.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,42,24,4,262,491.0,316.0,175.0,0.963543490951547,0.9710741389375365,0.5857267950963222,1.0,0.9885872737886748,90.17863397548162,248,Prioridad 3 - Monitoreo y gestión preventiva,493,612,169,Hotspot preventivo prioritario
4.701,-74.098,48,80,1.6666666666666667,ENGATIVA,PARIS GAITAN,AVENIDA MEDELLIN,CHOQUE,SOLO DANOS,28.0,18.0,26.0,8.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,34,12,2,144,1176.0,1002.0,174.0,0.9338879159369528,0.9298015178050204,0.48362521891418564,1.0,0.9427904261529481,85.80210157618214,761,Seguimiento,1191,1118,794,Seguimiento
4.617,-74.138,48,80,1.6666666666666667,KENNEDY,PROVIVIENDA,AVENIDA PRIMERO DE MAYO,CHOQUE,SOLO DANOS,30.0,26.0,10.0,14.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,34,12,2,144,1176.0,1002.0,174.0,0.9338879159369528,0.9298015178050204,0.48362521891418564,1.0,0.9427904261529481,85.80210157618214,759,Seguimiento,1189,1116,792,Seguimiento
4.675,-74.084,48,80,1.6666666666666667,BARRIOS UNIDOS,SAN FERNANDO OCCIDENTAL,AVENIDA GABRIEL ANDRADE,CHOQUE,SOLO DANOS,14.0,26.0,16.0,24.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,34,12,2,144,1176.0,1002.0,174.0,0.9338879159369528,0.9298015178050204,0.48362521891418564,1.0,0.9427904261529481,85.80210157618214,760,Seguimiento,1190,1117,793,Seguimiento
4.7,-74.092,50,86,1.72,ENGATIVA,AUTOPISTA MEDELLIN,SIN_NMG,CHOQUE,SOLO DANOS,12.0,32.0,28.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,34,14,2,154,1051.0,879.0,172.0,0.9377116170461179,0.9374781085814361,0.5175423234092236,1.0,0.9427904261529481,86.71044950379452,656,Seguimiento,1060,1050,717,Seguimiento
4.6,-74.105,51,91,1.7843137254901962,PUENTE ARANDA,SANTA ISABEL SUR,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,23.0,4.0,28.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,33,16,2,163,978.0,809.0,169.0,0.9394629305312318,0.9429655575014594,0.5352305896088734,1.0,0.9427904261529481,87.20899007589026,593,Seguimiento,978,1038,665,Seguimiento
4.689,-74.094,50,82,1.64,ENGATIVA,BONANZA,AVENIDA BOYACA,CHOQUE,SOLO DANOS,20.0,32.0,14.0,16.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,36,12,2,146,1141.0,973.0,168.0,0.9377116170461179,0.9324576765907764,0.4546993578517221,1.0,0.9427904261529481,85.35318155283129,794,Seguimiento,1145,1054,824,Seguimiento
4.653,-74.056,50,82,1.64,CHAPINERO,QUINTA CAMACHO,AVENIDA ALBERTO LLERAS CAMARGO,CHOQUE,SOLO DANOS,24.0,22.0,18.0,18.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,36,12,2,146,1141.0,973.0,168.0,0.9377116170461179,0.9324576765907764,0.4546993578517221,1.0,0.9427904261529481,85.35318155283129,793,Seguimiento,1144,1053,823,Seguimiento
4.685,-74.158,94,142,1.5106382978723405,FONTIBON,EL CHANCO I,AVENIDA CENTENARIO,CHOQUE,SOLO DANOS,8.0,12.0,72.0,50.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,76,12,6,286,429.0,262.0,167.0,0.9788674839462931,0.9746059544658494,0.41999416228838293,1.0,0.9967308814944542,87.40396964389959,575,Seguimiento,434,361,77,Seguimiento
4.576,-74.121,42,118,2.8095238095238093,RAFAEL URIBE URIBE,QUIROGA SUR,AVENIDA CARACAS,ATROPELLO,CON HERIDOS,62.0,14.0,14.0,28.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,6,34,2,226,605.0,438.0,167.0,0.9201984821949796,0.9642440163455925,0.8380326911850554,1.0,0.9427904261529481,93.3053123175715,51,Prioridad 2 - Auditoría de seguridad vial,605,1326,315,Hotspot preventivo prioritario
4.618,-74.15,76,156,2.0526315789473686,KENNEDY,CIUDAD KENNEDY ORIENTAL,AVENIDA PRIMERO DE MAYO,CHOQUE,SOLO DANOS,60.0,32.0,38.0,26.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,42,28,6,332,351.0,184.0,167.0,0.9689433741973147,0.9794804436660829,0.7052539404553415,1.0,0.9967308814944542,93.00817279626386,62,Prioridad 2 - Auditoría de seguridad vial,351,524,42,Hotspot de severidad/fatalidad
4.762,-74.071,68,136,2.0,SUBA,VEREDA SUBA CERROS II,AVENIDA SAN JOSE,CHOQUE,SOLO DANOS,32.0,22.0,34.0,48.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,38,26,4,268,472.0,306.0,166.0,0.961646234676007,0.9720081727962638,0.648598949211909,1.0,0.9885872737886748,91.4168126094571,149,Prioridad 2 - Auditoría de seguridad vial,475,646,134,Hotspot de severidad/fatalidad
4.604,-74.18,48,96,2.0,BOSA,JOSE ANTONIO GALAN,AVENIDA BOSA,CHOQUE,SOLO DANOS,12.0,32.0,10.0,42.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,26,20,2,176,878.0,713.0,165.0,0.9338879159369528,0.9477816695855225,0.648598949211909,1.0,0.9427904261529481,89.46117921774665,318,Prioridad 3 - Monitoreo y gestión preventiva,885,1106,466,Hotspot preventivo prioritario
4.749,-74.1,50,94,1.88,SUBA,TIBABUYES,AVENIDA TRANSVERSAL DE SUBA,CHOQUE,SOLO DANOS,36.0,8.0,24.0,26.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,30,18,2,170,914.0,750.0,164.0,0.9377116170461179,0.9457092819614711,0.5749854057209574,1.0,0.9427904261529481,88.02393461762989,497,Prioridad 3 - Monitoreo y gestión preventiva,920,1048,595,Hotspot preventivo prioritario
4.619,-74.143,60,144,2.4,KENNEDY,CIUDAD KENNEDY ORIENTAL,AVENIDA PRIMERO DE MAYO,CHOQUE,CON HERIDOS,42.0,52.0,20.0,30.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,22,34,4,292,414.0,250.0,164.0,0.953035610040864,0.9754816112084063,0.7953298307063631,1.0,0.9885872737886748,94.24868651488616,16,Prioridad 1 - Intervención prioritaria,414,782,92,Hotspot de severidad/fatalidad
4.665,-74.143,106,162,1.528301886792453,FONTIBON,GUADUAL FONTIBON,AVENIDA CENTENARIO,CHOQUE,SOLO DANOS,34.0,32.0,30.0,66.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,86,12,8,346,327.0,165.0,162.0,0.9826911850554583,0.9805896088733217,0.42197898423817864,1.0,0.998861646234676,87.68242848803268,541,Seguimiento,331,296,24,Seguimiento
4.629,-74.082,48,60,1.25,TEUSAQUILLO,ACEVEDO TEJADA,AVENIDA JORGE ELIECER GAITAN,CHOQUE,SOLO DANOS,14.0,16.0,12.0,18.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,44,2,2,104,1796.0,1635.0,161.0,0.9338879159369528,0.8931406888499708,0.3110332749562172,1.0,0.9427904261529481,81.61704611792177,1089,Seguimiento,1816,1124,1051,Seguimiento
4.607,-74.184,50,98,1.96,BOSA,JIMENEZ DE QUESADA,SIN_NMG,CHOQUE,SOLO DANOS,26.0,14.0,40.0,18.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,28,20,2,178,851.0,690.0,161.0,0.9377116170461179,0.949620548744892,0.59241097489784,1.0,0.9427904261529481,88.45067133683597,440,Prioridad 3 - Monitoreo y gestión preventiva,855,1045,558,Hotspot preventivo prioritario
4.731,-74.032,50,98,1.96,USAQUEN,BARRANCAS,AVENIDA LAUREANO GOMEZ,CHOQUE,SOLO DANOS,34.0,16.0,36.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,28,20,2,178,851.0,690.0,161.0,0.9377116170461179,0.949620548744892,0.59241097489784,1.0,0.9427904261529481,88.45067133683597,441,Prioridad 3 - Monitoreo y gestión preventiva,856,1046,559,Hotspot preventivo prioritario
4.597,-74.114,48,108,2.25,PUENTE ARANDA,AUTOPISTA MUZU ORIENTAL,AVENIDA PRIMERO DE MAYO,CHOQUE,CON HERIDOS,22.0,30.0,44.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,20,26,2,200,708.0,548.0,160.0,0.9338879159369528,0.9580852305896089,0.7480735551663747,1.0,0.9427904261529481,91.65674255691769,140,Prioridad 2 - Auditoría de seguridad vial,709,1102,371,Hotspot preventivo prioritario
4.554,-74.092,48,132,2.75,SAN CRISTOBAL,ATENAS,AVENIDA CIUDAD DE VILLAVICENCIO,ATROPELLO,CON HERIDOS,48.0,36.0,24.0,24.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,38,2,248,503.0,343.0,160.0,0.9338879159369528,0.9702276707530648,0.8360478692352598,1.0,0.9427904261529481,93.65907764156451,37,Prioridad 1 - Intervención prioritaria,505,1099,310,Hotspot preventivo prioritario
4.722,-74.097,48,104,2.1666666666666665,SUBA,RINCON DE SUBA,AVENIDA CIUDAD DE CALI,CHOQUE,CON HERIDOS,14.0,28.0,36.0,26.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,22,24,2,192,754.0,595.0,159.0,0.9338879159369528,0.9551079976649154,0.7261237594862814,1.0,0.9427904261529481,91.15820198482196,166,Prioridad 2 - Auditoría de seguridad vial,757,1103,384,Hotspot preventivo prioritario
4.638,-74.172,50,102,2.04,KENNEDY,DINDALITO,SIN_NMG,CHOQUE,SOLO DANOS,38.0,12.0,16.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,26,22,2,186,787.0,630.0,157.0,0.9377116170461179,0.9531523642732049,0.7044074722708699,1.0,0.9427904261529481,90.76123759486283,206,Prioridad 3 - Monitoreo y gestión preventiva,791,1043,408,Hotspot preventivo prioritario
4.601,-74.144,68,140,2.0588235294117645,KENNEDY,LAS DELICIAS,AVENIDA BOYACA,CHOQUE,SOLO DANOS,60.0,52.0,14.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,36,28,4,276,444.0,287.0,157.0,0.961646234676007,0.9738178633975482,0.7061587857559837,1.0,0.9885872737886748,92.60420315236428,79,Prioridad 2 - Auditoría de seguridad vial,444,645,117,Hotspot de severidad/fatalidad
4.57,-74.148,46,110,2.391304347826087,CIUDAD BOLIVAR,EL CHIRCAL SUR,AVENIDA CIUDAD DE VILLAVICENCIO,CHOQUE,CON HERIDOS,38.0,20.0,22.0,30.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,28,2,206,680.0,523.0,157.0,0.9296555750145943,0.9595738470519556,0.7944541739638062,1.0,0.9427904261529481,92.52948044366607,81,Prioridad 2 - Auditoría de seguridad vial,681,1171,330,Hotspot preventivo prioritario
4.695,-74.124,50,102,2.04,ENGATIVA,AEROPUERTO EL DORADO,AVENIDA JOSE CELESTINO MUTIS,CHOQUE,SOLO DANOS,8.0,8.0,50.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,26,22,2,186,787.0,630.0,157.0,0.9377116170461179,0.9531523642732049,0.7044074722708699,1.0,0.9427904261529481,90.76123759486283,205,Prioridad 3 - Monitoreo y gestión preventiva,790,1042,407,Hotspot preventivo prioritario
4.624,-74.164,46,122,2.652173913043478,KENNEDY,CHUCUA DE LA VACA II,SIN_NMG,CHOQUE,CON HERIDOS,14.0,42.0,34.0,32.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,34,2,230,575.0,418.0,157.0,0.9296555750145943,0.9660537069468769,0.8281961471103327,1.0,0.9427904261529481,93.33391710449504,49,Prioridad 1 - Intervención prioritaria,576,1170,314,Hotspot preventivo prioritario
4.564,-74.146,50,102,2.04,CIUDAD BOLIVAR,LAS ACACIAS,SIN_NMG,CHOQUE,SOLO DANOS,12.0,28.0,26.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,26,22,2,186,787.0,630.0,157.0,0.9377116170461179,0.9531523642732049,0.7044074722708699,1.0,0.9427904261529481,90.76123759486283,207,Prioridad 3 - Monitoreo y gestión preventiva,792,1044,409,Hotspot preventivo prioritario
4.696,-74.056,78,114,1.4615384615384615,USAQUEN,ESTORIL,AVENIDA PASEO DE LOS LIBERTADORES,CHOQUE,SOLO DANOS,32.0,16.0,48.0,18.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,64,10,4,214,645.0,490.0,155.0,0.97025685931115,0.962025685931115,0.3826036193812026,1.0,0.9885872737886748,86.06946876824286,720,Seguimiento,651,508,268,Seguimiento
4.708,-74.06,52,92,1.7692307692307692,SUBA,PRADO VERANIEGO SUR,AVENIDA RODRIGO LARA BONILLA,CHOQUE,SOLO DANOS,12.0,36.0,12.0,32.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,34,16,2,164,949.0,794.0,155.0,0.9408347927612376,0.9438412142440163,0.5328955049620548,1.0,0.9427904261529481,87.20723876240513,594,Seguimiento,956,1001,666,Seguimiento
4.638,-74.155,78,166,2.128205128205128,KENNEDY,CIUDAD TECHO II,AVENIDA MANUEL CEPEDA VARGAS,CHOQUE,SOLO DANOS,74.0,40.0,16.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,40,32,6,350,313.0,161.0,152.0,0.97025685931115,0.9815820198482195,0.7186223000583771,1.0,0.9967308814944542,93.34384121424402,48,Prioridad 1 - Intervención prioritaria,313,498,38,Hotspot de severidad/fatalidad
4.586,-74.094,62,146,2.3548387096774195,ANTONIO NARIÑO,CIUDAD BERNA,AVENIDA CARACAS,CHOQUE,CON HERIDOS,12.0,62.0,42.0,30.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,24,34,4,294,396.0,246.0,150.0,0.9554874489200234,0.9764448336252189,0.792527729130181,1.0,0.9885872737886748,94.26094570928197,15,Prioridad 1 - Intervención prioritaria,396,748,91,Hotspot de severidad/fatalidad
4.595,-74.162,86,154,1.7906976744186047,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,AVENIDA CIUDAD DE VILLAVICENCIO,CHOQUE,SOLO DANOS,36.0,44.0,32.0,42.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,58,22,6,318,355.0,205.0,150.0,0.9745475773496789,0.9790426152948044,0.5354640980735552,1.0,0.9967308814944542,89.71570344424987,299,Prioridad 3 - Monitoreo y gestión preventiva,358,431,62,Hotspot preventivo prioritario
4.64,-74.079,52,88,1.6923076923076923,TEUSAQUILLO,BELALCAZAR,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,20.0,30.0,16.0,22.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,36,14,2,156,1013.0,864.0,149.0,0.9408347927612376,0.9398423817863397,0.5129013426736719,1.0,0.9427904261529481,86.72737886748394,646,Seguimiento,1021,1002,707,Seguimiento
4.752,-74.093,48,112,2.3333333333333335,SUBA,PINOS DE LOMBARDIA,AVENIDA CIUDAD DE CALI,CHOQUE,CON HERIDOS,16.0,18.0,28.0,50.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,28,2,208,659.0,513.0,146.0,0.9338879159369528,0.961004086398132,0.7728838295388207,1.0,0.9427904261529481,92.21132516053707,108,Prioridad 2 - Auditoría de seguridad vial,662,1100,350,Hotspot preventivo prioritario
4.575,-74.123,52,100,1.9230769230769231,RAFAEL URIBE URIBE,SANTA LUCIA,AVENIDA CARACAS,CHOQUE,SOLO DANOS,36.0,12.0,34.0,18.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,30,20,2,180,821.0,675.0,146.0,0.9408347927612376,0.9512842965557502,0.5869819030939871,1.0,0.9427904261529481,88.43782837127844,443,Prioridad 3 - Monitoreo y gestión preventiva,828,998,561,Hotspot preventivo prioritario
4.598,-74.145,72,144,2.0,KENNEDY,LAS DELICIAS,AVENIDA BOYACA,CHOQUE,SOLO DANOS,40.0,26.0,50.0,28.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,40,28,4,280,414.0,271.0,143.0,0.9656158785755984,0.9754816112084063,0.648598949211909,1.0,0.9885872737886748,91.56567425569177,142,Prioridad 2 - Auditoría de seguridad vial,416,575,133,Hotspot de severidad/fatalidad
4.654,-74.111,52,84,1.6153846153846154,FONTIBON,SALITRE OCCIDENTAL,AVENIDA DE LA CONSTITUCION,CHOQUE,SOLO DANOS,26.0,4.0,14.0,40.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,38,12,2,148,1094.0,951.0,143.0,0.9408347927612376,0.9348511383537653,0.44979568009340337,1.0,0.9427904261529481,85.3654407472271,791,Seguimiento,1105,1003,821,Seguimiento
4.623,-74.15,52,128,2.4615384615384617,KENNEDY,CIUDAD KENNEDY ORIENTAL,AVENIDA POPORO QUIMBAYA,CHOQUE,CON HERIDOS,30.0,44.0,24.0,30.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,34,2,236,531.0,390.0,141.0,0.9408347927612376,0.9685055458260362,0.8019848219497957,1.0,0.9427904261529481,93.08231173380035,58,Prioridad 2 - Auditoría de seguridad vial,531,992,316,Hotspot preventivo prioritario
4.575,-74.154,54,130,2.4074074074074074,CIUDAD BOLIVAR,VERONA,AVENIDA CIUDAD DE VILLAVICENCIO,CHOQUE,CON HERIDOS,20.0,24.0,42.0,44.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,34,2,238,521.0,380.0,141.0,0.9440163455925278,0.9693812025685931,0.7961762988908347,1.0,0.9427904261529481,93.04728546409807,60,Prioridad 2 - Auditoría de seguridad vial,522,932,317,Hotspot preventivo prioritario
4.577,-74.13,52,96,1.8461538461538463,TUNJUELITO,TUNAL ORIENTAL,AVENIDA MARISCAL SUCRE,CHOQUE,SOLO DANOS,34.0,26.0,16.0,20.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,32,18,2,172,878.0,739.0,139.0,0.9408347927612376,0.9477816695855225,0.5637186223000584,1.0,0.9427904261529481,87.90251021599535,512,Seguimiento,886,1000,608,Seguimiento
4.618,-74.139,90,162,1.8,KENNEDY,PROVIVIENDA,AVENIDA BOYACA,CHOQUE,SOLO DANOS,18.0,44.0,40.0,60.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,60,24,6,330,327.0,189.0,138.0,0.977086981903094,0.9805896088733217,0.5462346760070053,1.0,0.9967308814944542,90.0128429655575,272,Prioridad 3 - Monitoreo y gestión preventiva,330,384,60,Hotspot preventivo prioritario
4.699,-74.082,86,134,1.558139534883721,SUBA,POTOSI,AVENIDA BOYACA,CHOQUE,SOLO DANOS,28.0,34.0,44.0,28.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,66,16,4,246,491.0,353.0,138.0,0.9745475773496789,0.9710741389375365,0.4290134267367192,1.0,0.9885872737886748,87.2644483362522,586,Seguimiento,497,435,241,Seguimiento
4.693,-74.102,74,142,1.9189189189189189,ENGATIVA,TABORA,AVENIDA CHILE,CHOQUE,SOLO DANOS,40.0,32.0,36.0,34.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,44,26,4,274,429.0,292.0,137.0,0.9675423234092236,0.9746059544658494,0.5862521891418564,1.0,0.9885872737886748,90.33975481611209,240,Prioridad 3 - Monitoreo y gestión preventiva,431,548,164,Hotspot preventivo prioritario
4.738,-74.084,54,90,1.6666666666666667,SUBA,SUBA URBANO,SIN_NMG,CHOQUE,SOLO DANOS,18.0,10.0,44.0,18.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,38,14,2,158,979.0,843.0,136.0,0.9440163455925278,0.9419439579684764,0.48362521891418564,1.0,0.9427904261529481,86.24751897256276,697,Seguimiento,988,939,743,Seguimiento
4.602,-74.093,54,90,1.6666666666666667,LOS MARTIRES,EL PROGRESO,SIN_NMG,CHOQUE,SOLO DANOS,12.0,16.0,42.0,20.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,38,14,2,158,979.0,843.0,136.0,0.9440163455925278,0.9419439579684764,0.48362521891418564,1.0,0.9427904261529481,86.24751897256276,698,Seguimiento,989,940,744,Seguimiento
4.63,-74.105,54,90,1.6666666666666667,PUENTE ARANDA,PUENTE ARANDA,AVENIDA BATALLON CALDAS,CHOQUE,SOLO DANOS,16.0,30.0,20.0,24.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,38,14,2,158,979.0,843.0,136.0,0.9440163455925278,0.9419439579684764,0.48362521891418564,1.0,0.9427904261529481,86.24751897256276,699,Seguimiento,990,941,745,Seguimiento
4.512,-74.115,68,160,2.3529411764705883,USME,LA ANDREA,AVENIDA CARACAS,CHOQUE,CON HERIDOS,42.0,48.0,38.0,32.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,26,38,4,316,341.0,206.0,135.0,0.961646234676007,0.9800642148277875,0.7924693520140105,1.0,0.9885872737886748,94.45534150612961,10,Prioridad 1 - Intervención prioritaria,341,643,89,Hotspot de severidad/fatalidad
